,product_name,shopify_product_id,product_type,product_description,image,shopify_sku,price
1713,Zenato Lugana DOC San Benedetto 2021,8596571783487,White Wine,"1>Zenato Lugana DOC San Benedetto</h1>
<div class=""page"" title=""Page 1"">
<div class=""layoutArea"">
<div class=""column"">
<div class=""page"" title=""Page 1"">
<div class=""layoutArea"">
<div class=""column"">A fresh white with a strong personality. <a href=""https://www.zenato.it/en/"">Zenato</a> Lugana DOC San Benedetto is made from a selection of the best grapes from the eponymous estate.<br>Pale lemon-green colour. San Benedetto Lugana offers appealing notes of peaches, citrus, bananas, and herbs, which are underscored by crisp acidity and supple body on the palate. Fresh and fruity bouquet of white florals. The full-bodied palate has a crisp acidity, great depth and rich personality. A wide spectrum of full flavours that shift from dried apple, white peaches and pineapple to pears, lemon citrus and vanilla. Closes with a long stoney mineral finish.</div>
</div>
</div>
</div>
</div>
</div>
<br><img class=""alignnone size-medium wp-image-12277 aligncenter"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/line-e1590996348338-300x30.png?v=1642666597"" alt="""" width=""300"" height=""30""><br>
<div class=""page"" title=""Page 1"">
<br>
<div class=""layoutArea"">
<br>
<div class=""column"">
<div class=""page"" title=""Page 1"">
<div class=""layoutArea"">
<div class=""column"">100% Trebbiano di Lugana. The grapes for this wine come from the San Benedetto parcel on the south shore of Lake Garda. The San Benedetto vineyards are some of the appellation’s most historic and are considered to be among its best. The vineyard has an altitude of 60–80 metres and a southeastern exposure. The vines grow in clay-loam soils with a guyot training system.<br>
</div>
<br>
</div>
<br>
</div>
<br>Harvesting by hand and a careful selection of grapes. Fermentation takes place for 20–25 days at a controlled temperature of 17–18°C in stainless steel tanks. After this, the wine goes through 6 months of bottle refinement before its release to the world.<br><strong>Ageing Potential:</strong> Drink now or enjoy up to 10 years from vintage.<br>
</div>
<br>
</div>
<div class=""section"">
<br>
<div class=""layoutArea"">
<br>We think you'll also enjoy an <a href=""https://boundbywine.com/products/bodega-garzon-reserva-albarino?_pos=2&amp;_psq=garzon%20alb&amp;_ss=e&amp;_v=1.0"" title=""Garzon Albarino Uruguay"" data-mce-href=""https://boundbywine.com/products/bodega-garzon-reserva-albarino?_pos=2&amp;_psq=garzon%20alb&amp;_ss=e&amp;_v=1.0"" target=""_blank"">Albarino from Urugua</a>y!<br>
</div>
<br>
</div>
<br>
</div>
<br><img class=""alignnone wp-image-12411"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/alcohol-1-300x300.png?v=1642666758"" alt="""" width=""63"" height=""63"">13%<br>
<h4><span style=""text-decoration: underline;"" data-mce-style=""text-decoration: underline;"">AWARDS &amp; ACCOLADES</span></h4>
<br>
<div class=""wk-panel"">
<br>
<div class=""wk-margin"">
<br><img class=""alignnone wp-image-14823"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/JS_92-300x300.jpg?v=1642750893"" alt="""" width=""184"" height=""184""><br><img class=""alignnone size-full wp-image-12857"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/22.png?v=1642667103"" alt="""" width=""60"" height=""54""> Pleasant aromas and flavors of apples and pears with some fresh herbs, flowers and minerals. A full-bodied white with a rich vein of ripe fruit all the way through to the end. Delicious.<br><img class=""alignnone size-medium wp-image-17273"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/falstaff-300x100.png?v=1642754116"" alt="""" width=""300"" height=""100""><strong> - 91 POINTS</strong><br>
</div>
<br>
</div",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/zenato-lugana.jpg?v=1690806062,BBW-WINE-425,45.0000000000
1714,Zenato Lugana Riserva 'Sergio Zenato' 2019,8596571881791,White Wine,"<br><img height=""30"" width=""300"" alt="""" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/line-e1590996348338-300x30.png?v=1642666597"" class=""alignnone size-medium wp-image-12277 aligncenter"">",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/zenato-lugana-sergio.jpg?v=1690806065,BBW-WINE-426,84.0000000000
1715,Zenato Amarone Riserva 'Sergio Zenato’ 2016,8596572078399,Red Wine,"<br><img class=""alignnone size-medium wp-image-12277 aligncenter"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/line-e1590996348338-300x30.png?v=1642666597"" alt="""" width=""300"" height=""30"">",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/zenato-amarone-sergio.jpg?v=1690806068,BBW-WINE-427,207.0000000000
1716,Zenato Amarone della Valpolicella DOCG Classico 2017,8596572406079,Red Wine,"1>Zenato Amarone della Valpolicella DOCG Classico</h1>
<div title=""Page 1"" class=""page"">
<div class=""layoutArea"">
<div class=""column"">
<div title=""Page 1"" class=""page"">
<div class=""layoutArea"">
<div class=""column"">A majestic wine, the jewel of Zenato. <a href=""https://www.zenato.it/en/"">Zenato</a> Amarone della Valpolicella DOCG Classico is a complex, elegant and velvety wine with great structure.<br>Garnet red colour. Intense and ethereal bouquet with notes of bay leaf and dried fruit over a cherry base. The full-bodied palate is round, soft and velvety with fine tannins and a delicate acidity. Gripping mouthfeel of dark cherry, plum jam, raisin and dried prune fruit flavours with a touch of leather and chocolate.<br>The impressive balance of all its components makes it ideal for long-term ageing. Drink now–2031.</div>
</div>
</div>
</div>
</div>
</div>
<div title=""Page 1"" class=""page"">
<div class=""layoutArea"">
<div class=""column"">
<br>80% Corvina Veronese, 10% Rondinella, 10% Oseleta and Croatina. This wine is made with a selection of top grapes from the classic zone of Valpolicella, in the municipality of S. Ambrogio: a land abounding with significance, tradition and the culture of food and wine. The vineyard has an altitude of 300–350 metres and a southeast exposure. The vines have an average age of 15–20 years and grow in clay and calcareous soils that are rich in rock fragments.<br>After harvesting by hand and a careful selection, the grapes are left to rest in the drying loft for 4 months. They then go through crushing and maceration on skins for 15–20 days at a temperature of 23–25°C. The wine then ages in large format Slavonian oak casks for a minimum period of 36 months.</div>
</div>
<div class=""section"">
<div class=""layoutArea"">
<br>
<p class=""column""><strong>Top Tip:</strong> Decant for an hour before serving!",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/zenato-amarone.jpg?v=1690806073,BBW-WINE-428,128.0000000000
1717,Gusbourne Blanc de Blancs 2018,8596572569919,Sparkling Wine,"<a href=""https://www.gusbourne.com"">Gusbourne</a> Blanc de Blancs is a wine that typifies the linear purity of classic Blanc De Blancs. A selection of the finest lots of Chardonnay that exhibit natural minerality, ensuring that the wine has both finesse and elegance as well as the requisite qualities for extended ageing.<br>Pale golden in colour, with a fine mousse. The nose is full of ripe citrus, pink grapefruit and pear, with white floral notes. On the palate, Gusbourne Blanc de Blancs shows generous fruit flavours, highlighting ripe lemon, nectarine and crunchy green apple, with a flinty, saline minerality. Toasted brioche, shortbread and hazelnut notes build layers of complexity, adding to an elegance and energy that combine to create a beautiful example of Blanc de Blancs. This wine is a great accompaniment to seafood in general, but is perfect with freshly shucked oysters.",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/gusbourne-BDB.jpg?v=1690806076,BBW-WINE-429,130.0000000000
1718,Xanadu Exmoor Shiraz 2016,8596572766527,Red Wine,"1>Xanadu Exmoor Shiraz 2016</h1><br>Margaret River Shiraz often sits in the shadow of Cabernet from the region, but this is a bottle of Shiraz that shines through.<br><div class=""page"" title=""Page 1"">
<br><div class=""section"">
<br><div class=""layoutArea"">
<br><div class=""column"">
<br><div class=""page"" title=""Page 1"">
<br><div class=""layoutArea"">
<br><div class=""column"">
<br><a href=""https://xanaduwines.com/product/2016-exmoor-shiraz/"">Xanadu Exmoor Shiraz</a> is a full-body bouquet displaying ample depth with plenty of blackberries, redcurrant and spices. It has a deep red colour with purple hues with hints of licorice and subtle toasty oak influences. The jubey fruit and approachable tannins combine to produce a generous wine with a subtle structure and a lovely persistence of flavours.<br><img class=""alignnone size-medium wp-image-12277 aligncenter"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/line-e1590996348338-300x30.png?v=1642666597"" alt="""" width=""300"" height=""30""><br>The growing season began with an early budburst after a relatively mild Winter with reasonable rainfall. The beautiful Spring weather which followed which led to good flowering/fruit set and improved yields for most varieties in the region. Fine, warm weather during Summer saw sugar accumulation accelerate quickly in the whites, until a significant rain event mid-January stalled the ripening process until the fine weather returned soon after. While the unusual January rain did present some challenges in the vineyard, it was certainly welcomed by the reds which were just beginning veraison. The warm, dry weather throughout February was fantastic, ensuring the whites achieved flavour ripeness and enabling the reds to attain flavour and tannin ripeness at full physiological maturity. Fruit for this blend was predominantly Estate grown (85%) on our Boodjudup and Stevens Road vineyards in the Wallcliffe sub-region of Margaret River, complimented by a portion (15%) of fruit from a mature vineyard in Karridale.<br>The fruit was destemmed and then crushed with open rollers to introduce whole berries into the ferment. After fermentation in both static and rotary fermenters, the various batches underwent MLF and 14 months maturation in a selection of fine French oka barriques (25% new) prior to assembling the blend and bottling. Perfectly approachable in its youth, this wine will also sit comfortably in your cellar for several years.<br>
</div>
<br>
</div>
<br>
</div>
<br>
</div>
<br>
</div>
<br>
</div>
<br>
</div><br><img class=""alignnone wp-image-12411"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/alcohol-1-300x300.png?v=1642666758"" alt="""" width=""59"" height=""59"">14%<br> <br>More <a href=""https://boundbywine.com/product/peccavi-syrah-2015/"">Shiraz from Margaret River</a",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/xanadu-exmoor-shiraz.jpg?v=1690806080,BBW-WINE-430,47.0000000000
1719,Tenuta Luce Della Vite 'Lucente’ Toscana IGT 2019,8596572864831,Red Wine,"<br>A blend of Merlot and Sangiovese. The grapes come from the estate’s famous clayey soils. Fermentation in temperature-controlled stainless steel vats at 28°C for 10 days. Maceration on skins for 20 days, followed by malolactic fermentation in steel vats. The wine ages for 12 months in partially new and partially used oak barriques, with additional ageing in bottle.",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/luce-lucente.jpg?v=1690806082,BBW-WINE-431,88.0000000000
1720,Xanadu Exmoor Cabernet Sauvignon 2018,8596573159743,Red Wine,"<br><img class=""alignnone wp-image-12411"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/alcohol-1-300x300.png?v=1642666758"" alt="""" width=""59"" height=""59"">14.5%<br> <br>More <a href=""https://boundbywine.com/product/peccavi-chardonnay-2017/"">wines from Margaret River</a>",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/xanadu-exmoor-cab-sauv.jpg?v=1690806085,BBW-WINE-432,47.0000000000
1721,Tenuta Luce Della Vite Brunello Di Montalcino DOCG 2015,8596573454655,Red Wine,"1>Tenuta Luce Della Vite Brunello Di Montalcino DOCG 2015</h1><br><div class=""page"" title=""Page 1"">
<br><div class=""layoutArea"">
<br><div class=""column"">
<br>A must-have for red wine collectors. Tenuta Luce Della Vite Brunello di Montalcino delivers a ton of regal Tuscan pleasure. We can’t think of a red wine collector who wouldn’t want to tuck a few bottles of this flawless Brunello in their cellar.<br>Nearly opaque garnet colour. The bouquet overflows with dried cherry, blackberry compote, sage, leather, tobacco, wild herb and earthy aromas. A dense stewed cherry and black fruit character intertwining beautifully with mocha, toast and herbal nuances on the finish.<br>
</div>
<br>
</div>
<br>
</div><br><img class=""alignnone size-medium wp-image-12277 aligncenter"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/line-e1590996348338-300x30.png?v=1642666597"" alt="""" width=""300"" height=""30""><br>100% Sangiovese from the Luce della Vite estate in the hills of Montalcino. Fermentation in temperature-controlled stainless steel tanks at 28°C for 12 days. Maceration on skins for 4 weeks. Ageing for at least 24 months in Slavonian oak barrels.<br><strong>Ageing potential:</strong> Drink now–2038.<br><img class=""alignnone wp-image-12411"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/alcohol-1-300x300.png?v=1642666758"" alt="""" width=""63"" height=""63"">15.5%<br><h4><span style=""text-decoration: underline;"">AWARDS &amp; ACCOLADES</span></h4><br><img class=""alignnone size-full wp-image-18796"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/Js100-e1606278291804.jpg?v=1642767986"" alt="""" width=""300"" height=""139""><br><img class=""alignnone size-full wp-image-12857"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/22.png?v=1642667103"" alt="""" width=""60"" height=""54""> Amazing aromas of crushed berries, cherries, flowers, black truffles and wet earth, turning to violets and black tea. Extremely aromatic. Full-bodied, deep and profound with fantastically strong tannins that just melt into the wine. Fantastic length and intensity. Truly great. Drinkable, but better in 2024 and onwards.<br><img class=""alignnone size-medium wp-image-17273"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/falstaff-300x100.png?v=1642754116"" alt="""" width=""300"" height=""100""><strong> - 95 POINTS</strong><br><img class=""alignnone size-full wp-image-12857"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/22.png?v=1642667103"" alt="""" width=""60"" height=""54""> Shiny, rich ruby garnet. Shows notes of plum and blackberry in the nose, very appealing, in the background fresh leather. In the beginning and the course of the wine, it opens with full-bodied tannin, plum, in the final a little bit of high alcohol is noticeable.<br><img class=""alignnone wp-image-29244"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/10218321_product_57334644_20210109133813_01_515-300x300.jpg?v=1642767996"" alt="""" width=""163"" height=""163""><br><img class=""alignnone size-full wp-image-12857"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/22.png?v=1642667103"" alt="""" width=""60"" height=""54""> This is one of the icon bottles within the greater portfolio of Frescobaldi wines from Tuscany. The Luce della Vite 2015 Brunello di Montalcino Luce moves over the palate with power and determination (with 15.5% alcohol), imparting ripe fruit flavors of blackberry and candied cherry along the way. This wine shows deep dimension and fiber with a solid core of dark fruit. It lightens up on the palate thanks to that bright acidity and the general quality of the primary fruit flavors obtained in this happy vintage. The tannins are neatly woven into the wine's full-bodied density. This estate farms 11 hectares of Sangiovese grapes, and production in this vintage is 30,600 bottles strong.<br><img class=""alignnone size-medium wp-image-12882"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/wine-spectator-300x179.png?v=1642667204"" alt="""" width=""300"" height=""179""> <strong>- 94 POINTS</strong><br><img class=""alignnone size-full wp-image-12857"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/22.png?v=1642667103"" alt="""" width=""60"" height=""54""> Big and rich, featuring plum, black cherry, leather and earth aromas and flavors. Ripe and fruity, with dense tannins buried in the flesh. A bit monolithic, yet also fresh and long. All the components are in the right proportions. Best from 2023 through 2040.<br><img class=""alignnone wp-image-29245"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/PANEL_TASTING_94_200x200_6b192c38-748c-46f3-975f-ab7ff6425ed7_1024x1024-300x300.jpg?v=1642768003"" alt="""" width=""172"" height=""172""><br><img class=""alignnone size-full wp-image-12857"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/22.png?v=1642667103"" alt="""" width=""60"" height=""54""> Luce is the second estate (and winery) in Montalcino by the Frescobaldi family who also owns Castelgiocondo. The 2015 vintage registered weather conditions characterised by a crisp and rainy spring that provided the grapevines with the right stimuli and to develop significant water reserves in the subsoil. The excellent temperature ranges in September contributed to the perfect phenolic ripening of the grapes in this warm yet balanced vintage who gave small and sparse clusters. The wine is full of solarity with clear raspberry if not darker wild fruits, with tobacco and roasted nuts aroma and flavors. Firm acidity and grainy, velvety tannins build the full body of the wine with its great suppleness, showing only a bit warming finish.<br><img class=""alignnone size-medium wp-image-19258"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/jebdunnuck-300x200.jpg?v=1642757928"" alt="""" width=""300"" height=""200""><strong> - 93 POINTS</strong><br><img class=""alignnone size-full wp-image-12857"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/22.png?v=1642667103"" alt="""" width=""60"" height=""54""> The 2015 Brunello from Tenuta Luce is ripe with aromas of black cherry, tobacco, and sweet herbs. The palate mirrors the sunny Mediterranean character of the vintage and is full-bodied, with notes of cola, cherry fruit, and dried tomato leaf. It was aged for two years in Slavonian oak barrels. The 2015 Brunello is juicy and approachable and ready to drink now or hold from 2021-2031.<br><img class=""alignnone size-medium wp-image-16376"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/JR-e1599450923482-300x91.png?v=1642752661"" alt="""" width=""300"" height=""91""><strong> - 17+ POINTS</strong><br><img class=""alignnone size-full wp-image-12857"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/22.png?v=1642667103"" alt="""" width=""60"" height=""54""> Tasted blind. Quite deep ruby with narrow orange rim. Immediate and concentrated nose with enormous depth as well as richness. Has bags of everything, and quite a bit of new oak but it’s effortlessly matched by the rich fruit. Perfectly balanced with juicy integrated acidity, and elegant, clinging, long tannins. Very imposing and with potential",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/luce-brunello.jpg?v=1690806090,BBW-WINE-433,269.0000000000
1722,Xanadu Cabernet Sauvignon 2016,8596573585727,Red Wine,"1>Xanadu Cabernet Sauvignon 2016</h1><br>This Cabernet Sauvignon was awarded the title of Australia's Best 4 times in the last 7 years (bet you didn't even get promoted 4 times in the last 7 years)<br><a href=""https://xanaduwines.com/product/2019-xanadu-cabernet-sauvignon/"">Xanadu Cabernet Sauvignon</a> has been awarded the title of Australia’s Best 4 times in the last 7 years from the National Wine Show of Australia. Needless to say, this is the bottle which Xanadu holds the most pride. The 2016 vintage has also won the coveted Jimmy Watson Trophy in 2018. The Jimmy Watson Memorial Trophy is among the most prestigious honours a wine can receive in Australia.<br>The Xanadu Cabernet Sauvignon has a dark purple colour with a crimson rim. It exudes aromas of blackcurrant, crushed cassis, mint, new leather and spices. The bouquet has a refined and polished palate with rounded tannins. It has a medium to full body that is structured and well-balanced with a lingering Cabernet finish.<br><img class=""alignnone size-medium wp-image-12277 aligncenter"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/line-e1590996348338-300x30.png?v=1642666597"" alt="""" width=""300"" height=""30""><br>The fruit was crushed and destemmed before undergoing small batch of fermentation in a combination of static and open fermenters. The fermentation takes place in about 7 – 8 days at 24 – 26°C, during which the cap is managed using a combination of aerative pumping over as well as regular plunging by hand. After fermentation, 20% of the components experienced a period of extended maceration on the skins before a very gentle pressing. The wine was matured for 14 months in French oak (40% new barriques) before the blend was assembled.<br><img class=""alignnone wp-image-12411"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/alcohol-1-300x300.png?v=1642666758"" alt="""" width=""59"" height=""59"">13%<br> <br>More <a href=""https://boundbywine.com/?s=peccavi&amp;post_type=product"">wines from Margaret River</a><br> <br><span style=""text-decoration: underline;""><strong>AWARDS &amp; ACCOLADES</strong></span><br><img class=""alignnone size-medium wp-image-21982"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/halliday-wine-awards-300x79.jpg?v=1642762933"" alt="""" width=""300"" height=""79""> <strong>- 95 PTS</strong><br><img class=""alignnone size-full wp-image-12857"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/22.png?v=1642667103"" alt="""" width=""60"" height=""54"">Includes 5% malbec and 3% petit verdot, crushed and destemmed, a wine of many components, mainly small batch ferments (static and open fermenters), pumping over and plunging, part extended maceration (4 weeks), matured for 12 months in French oak (40% new). Focused and powerful, the deep but bright colour a come-on. Cassis is given context by cabernet tannins, which are firm, not dry.<br><img class="""" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/xacs.jpg?v=1642767958"" alt=""XANADU'S CABERNET SAUVIGNON WINS AUSTRALIA'S MOST COVETED AWARD! – Northeast Wines &amp;amp; Spirits Hong Kong"" width=""318"" height=""159""><br>",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/xanadu-cab-sauv.jpg?v=1690806093,BBW-WINE-434,75.0000000000
1723,St. Francis Old Vine Zinfandel 2019,8596573716799,Red Wine," A rich and balanced blend of old Californian vines. St. Francis Old Vine Zinfandel 2017 has a lively bouquet with abundant berry and baking spice aromas. Tastes like blackberry and blueberry jam in a raspberry and cranberry pie with spicy notes of anise, pepper, liquorice and cinnamon. This medium-bodied Zinfandel lingers for a long, smooth finish.",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/st-francis.jpg?v=1690806096,BBW-WINE-435,74.0000000000
1724,"La Kiuva ""Rouge de Vallee"" Valle d'Aosta 2021",8596573847871,Red Wine,"A lightweight and fun mountain Nebbiolo. La Kiuva ""Rouge de Vallee"" is a light red perfect with finger food.<br>Pale ruby red colour. Intense bouquet of soft red fruit, rose petals and pepper. The light-bodied palate is dry with smooth tannins and harmonious taste. Delicate cranberry, strawberry and red cherry flavours with layers of subtle pepper, leather and earthy mushroom elements. Closes with an appealing dry and slightly bitter finish.<br>70% Picotendro and 30% Gros Vien, Neyret, Cornalin and Fumin. From a small and picturesque area in Northwest Italy of Valle d'Aosta, which borders both France and Switzerland. The vineyard has a sandy and alkaline soil composition, an altitude of 380–500 metres and a southeast exposure. Extremely steep, terraced pergola-trained vineyards that produce natural, fresh and complex wines.<br>After a manual harvest, the grapes go through a lengthy maceration for 10–15 days at 28–30°C. Following this is an 8 month refinement: one-third of the wine in wooden barrels, two-thirds in stainless steel tanks. Finally, the wine ages for 6 months in bottle.<br><strong>Fun Fact:</strong> In the Aosta Valley where La Kiuva grows grapes and makes wine, Nebbiolo is known as <a href=""https://glossary.wein.plus/picotendro"">Picotendro</a>, from the French Picot Tendre. Nebbiolo from this part of Italy, where French is spoken, is often more delicate and fragrant than its Piedmontese counterpart.<br><strong>Recommendation:</strong> We think you'll also love <a href=""https://boundbywine.com/product/pascal-jolivet-attitude-pinot-noir-2017/"">Pascal Jolivet Attitude Pinot Noir</a>",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/La-kiuvarouge.jpg?v=1690806099,BBW-WINE-436,54.0000000000
1725,"La Kiuva ""Rose de Vallee"" Valle d'Aosta N.V.",8596574110015,Rose Wine,"<br>A blend comprising of Nebbiolo, Gros Vien, and Neyret. From a small and picturesque area in Northwest Italy of Valle d'Aosta, which borders both France and Switzerland. The vineyard has a sandy soil composition, an altitude of 380–500 metres and a southeast exposure. Extremely steep, terraced pergola-trained vineyards that produce natural, fresh and complex wines.<br>After a manual harvest, the grapes go through a short maceration for 12 hours. Fermentation occurs without the skins at a controlled temperature. Following this is 6 months refinement in stainless steel tanks and 2 months in bottle.<br><strong>Fun Fact:</strong> In the Aosta Valley where La Kiuva grows grapes and makes wine, Nebbiolo is known as <a href=""https://glossary.wein.plus/picotendro"">Picotendro</a>, from the French Picot Tendre. Nebbiolo from this part of Italy, where French is spoken, is often more delicate and fragrant than its Piedmontese counterpart.",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/La-kiuvarose.jpg?v=1690806103,BBW-WINE-437,46.0000000000
1726,Rokkon Tiger's Eye Junmai Ginjo,8596574241087,Sake,"1 class=""product-details-product-title"">Rokkon Tiger's Eye Junmai Ginjo</h1><br><div id=""rmjs-2"" class=""product-description product-details--form-wrapper---below rte readmore rmjs-1"" data-readmore="""" aria-expanded=""false"">
<br><span style=""font-family: -apple-system, BlinkMacSystemFont, 'Segoe UI', Roboto, Oxygen-Sans, Ubuntu, Cantarell, 'Helvetica Neue', sans-serif;"">Rokkon Tiger's Eye Junmai Ginjo is a r</span>efreshing and easy-to-drink sake which possesses a wonderful balance of richness and dryness. Rokkon tiger's eye demonstrates the complexity and delicacy of Hanafubuki Rice.  A good match for seafood, white fish and vegetable tempura.<br>Using a Brewer's rice from Aomori Prefecture, Hanafubuki rice produces a complex and delicate taste unique to non-filtered sake.<br> <br><strong>Additional Information:</strong><br><ul>
<br> 	<li>Grade: <span class=""title__part-end"">Junmai Daiginjo</span>
</li>
<br> 	<li>Rice: 100% Hanaomoi</li>
<br> 	<li>Polish rate: 55%</li>
<br> 	<li>ABV: 16%</li>
<br> 	<li>SMV: +1.0 (Dry)</li>
<br> 	<li>Acidity: 1.3</li>
<br>
</ul>
<br><h4><span style=""text-decoration: underline;""><strong>AWARDS &amp; ACCOLADES</strong></span></h4>
<br>2019 U.S. Sake Appreciation Award Gold Award,<br>2019 Kura Master Gold Award,<br>2018 National Sake Appreciation Association Silver Award<br>
</div><br>At the Off Tokyo Meetup 2017 event held on November 11th, Saito Sake Brewery’s Rokkon Tiger’s Eye junmai ginjo sake was awarded the event’s Gold Medal based on voting by a panel of sake sommeliers, judges, and event attendees.<br><div id=""rmjs-2"" class=""product-description product-details--form-wrapper---below rte readmore rmjs-1"" data-readmore="""" aria-expanded=""false"">
<br><img class=""alignnone size-medium wp-image-12277 aligncenter"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/line-e1590996348338-300x30.png?v=1642666597"" alt="""" width=""300"" height=""30""><br><em>Rokkon</em> refers to the six senses of vision, hearing, smell, taste, touch and consciousness.  The sakes the fall under the <em>Rokkon</em> brand can be enjoyed with the five senses and the heart. This unique brand of sake is made from using high-quality mother liquor produced at Matsumidori sake brewery - a brewery that has been specializing in making mother liquors since its establishment.  The sakes are made with the soft underflowing water of Shirakami Suikei Iwakisan.<br>
</div><br>The Matsumidori Brewery is located in Hirosaki city near Hirosaki Castle, an area known for its magnificent cherry blossoms in spring. The sake brewing process begins in late autumn, and continues through the winter when the brewery is enveloped in freezing temperatures and deep snow.<br><strong>720ml </strong><br><img class=""alignnone wp-image-12411"" src=""https://cdn.shopify.com/s/files/1/0552/1339/1970/t/7/assets/alcohol-1-300x300.png?v=1642666758"" alt="""" width=""68"" height=""68"">16%<br>Check out some other <a href=""https://boundbywine.com/product/tokumasamune-tokubetsu-junmai-yamahai/"">Sakes</a> we have",https://cdn.shopify.com/s/files/1/0684/6336/2367/products/rokkon-tiger.jpg?v=1690806106,BBW-SAKE-012,112.0000000000
